"CAPITULO","NOMBRE_CAPITULO","COD_3","DESCRIPCION_COD_3","COD_4","DESCRIPCION_COD_4","CDM","DESCRIPCION_CDM","CE","DESCRIPCION_CE"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z01","Otros Examenes Especiales e Investigacion De  Personas Sin Quejas O Sin Diagnostico Informado","Z015","Pruebas de sensibilizacion y diagnostico cutaneo",2,"2. Enfermedades y trastornos del ojo.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z01","Otros Examenes Especiales e Investigacion De  Personas Sin Quejas O Sin Diagnostico Informado","Z016","Examen radiologico  no clasificado en otra parte",2,"2. Enfermedades y trastornos del ojo.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z01","Otros Examenes Especiales e Investigacion De  Personas Sin Quejas O Sin Diagnostico Informado","Z017","Examen de laboratorio",2,"2. Enfermedades y trastornos del ojo.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z01","Otros Examenes Especiales e Investigacion De  Personas Sin Quejas O Sin Diagnostico Informado","Z018","Otros examenes especiales especificados",2,"2. Enfermedades y trastornos del ojo.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z01","Otros Examenes Especiales e Investigacion De  Personas Sin Quejas O Sin Diagnostico Informado","Z019","Examen especial no especificado",2,"2. Enfermedades y trastornos del ojo.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z020","Examen para admision a instituciones educativas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z021","Examen preempleo",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z022","Examen para admision a instituciones residenciales",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z023","Examen para reclutamiento en las fuerzas armadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z024","Examen para obtencion de licencia de conducir",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z025","Examen para participacion en competencias deportivas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z026","Examen para fines de seguros",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z027","Extension de certificado medico",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z028","Otros examenes para fines administrativos",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z02","Examenes Y Contactos Para Fines Administrativos","Z029","Examen para fines administrativos  no especificado",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z030","Observacion por sospecha de tuberculosis",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z031","Observacion por sospecha de tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z032","Observacion por sospecha de trastorno mental y del comportamiento",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z033","Observacion por sospecha de trastorno del sistema nervioso",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","H","SNC"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z034","Observacion por sospecha de infarto de miocardio",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z035","Observacion por sospecha de otras enfermedades cardiovasculares",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z036","Observacion por sospecha de efectos toxicos de sustancias ingeridas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z038","Observacion por sospecha de otras enfermedades y afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z03","Observacion Y Evaluacion Medicas Por Sospecha de Enfermedades y Afecciones  Descartadas","Z039","Observacion por sospecha de enfermedad o afeccion no especificada",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z040","Prueba de alcohol o drogas en la sangre",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z041","Examen y observacion consecutivos a accidente de transporte",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z042","Examen y observacion consecutivos a accidente de trabajo",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z043","Examen y observacion consecutivos a otro accidente",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z044","Examen y observacion consecutivos a denuncia de violacion y seduccion",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z045","Examen y observacion consecutivos a otra lesion infligida",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z046","Examen psiquiatrico general  solicitado por una autoridad",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z048","Examen y observacion por otras razones especificadas",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z04","Examen Y Observacion Por Otras Razones","Z049","Examen y observacion por razones no especificadas",20,"20. Consumo de alcohol/drogas y trastornos orgánicos mentales inducidos por alcohol/drogas.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z08","Examen De Seguimiento Consecutivo A Tratamiento Por Tumor Maligno","Z080","Examen de seguimiento consecutivo a cirugia por tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z08","Examen De Seguimiento Consecutivo A Tratamiento Por Tumor Maligno","Z081","Examen de seguimiento consecutivo a radioterapia por tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z08","Examen De Seguimiento Consecutivo A Tratamiento Por Tumor Maligno","Z082","Examen de seguimiento consecutivo a quimioterapia por tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z08","Examen De Seguimiento Consecutivo A Tratamiento Por Tumor Maligno","Z087","Examen de seguimiento consecutivo a tratamiento combinado por tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z08","Examen De Seguimiento Consecutivo A Tratamiento Por Tumor Maligno","Z088","Examen de seguimiento consecutivo a otro tratamiento por tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z08","Examen De Seguimiento Consecutivo A Tratamiento Por Tumor Maligno","Z089","Examen de seguimiento consecutivo a tratamiento no especificado por tumor maligno",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z090","Examen de seguimiento consecutivo a cirugia por otras afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z091","Examen de seguimiento consecutivo a radioterapia por otras afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","E","Tumor Maligno - Neoplasias"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z092","Examen de seguimiento consecutivo a quimioterapia por otras afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z093","Examen de seguimiento consecutivo a psicoterapia",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z094","Examen de seguimiento consecutivo a tratamiento de fractura",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z097","Examen de seguimiento consecutivo a tratamiento combinado por otras afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z098","Examen de seguimiento consecutivo a otro tratamiento por otras afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z09","Examen De Seguimiento Consecutivo A Tratamiento Por Otras Afecciones Diferentes A Tumores Malignos","Z099","Examen de seguimiento consecutivo a tratamiento no especificado por otras afecciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z10","Control General De Salud De Rutina De Subpoblaciones Definidas","Z100","Examen de salud ocupacional",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z10","Control General De Salud De Rutina De Subpoblaciones Definidas","Z101","Control general de salud de rutina de residentes de instituciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z10","Control General De Salud De Rutina De Subpoblaciones Definidas","Z102","Control general de salud de rutina a miembros de las fuerzas armadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z10","Control General De Salud De Rutina De Subpoblaciones Definidas","Z103","Control general de salud de rutina a integrantes de equipos deportivos",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z10","Control General De Salud De Rutina De Subpoblaciones Definidas","Z108","Otros controles generales de salud de rutina de otras subpoblaciones definidas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z110","Examen de pesquisa especial para enfermedades infecciosas intestinales",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z111","Examen de pesquisa especial para tuberculosis respiratoria",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z112","Examen de pesquisa especial para otras enfermedades bacterianas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z113","Examen de pesquisa especial para infecciones de transmision predominantemente sexual",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","I","Infecciosas"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z114","Examen de pesquisa especial para el virus de la inmunodeficiencia humana [VIH]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","A","VIH"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z115","Examen de pesquisa especial para otras enfermedades virales",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z116","Examen de pesquisa especial para otras enfermedades debidas a protozoarios y helmintos",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z118","Examen de pesquisa especial para otras enfermedades infecciosas y parasitarias especificadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z11","Examen De Pesquisa Especial Para Enfermedades Infecciosas Y Parasitarias","Z119","Examen de pesquisa especial para enfermedades infecciosas y parasitarias no especificadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z120","Examen de pesquisa especial para tumor de estomago",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z121","Examen de pesquisa especial para tumor del intestino",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z122","Examen de pesquisa especial para tumores de organos respiratorios",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z123","Examen de pesquisa especial para tumor de la mama",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z124","Examen de pesquisa especial para tumor del cuello uterino",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z125","Examen de pesquisa especial para tumor de la prostata",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z126","Examen de pesquisa especial para tumor de la vejiga",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z128","Examen de pesquisa especial para tumores de otros sitios",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z12","Examen De Pesquisa Especial Para Tumores","Z129","Examen de pesquisa especial para tumor de sitio no especificado",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z130","Examen de pesquisa especial para enfermedades de la sangre y organos hematopoyeticos y ciertos trastornos del mecanismo de la inmunidad",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z131","Examen de pesquisa especial para diabetes mellitus",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","F","Cardiovasculares"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z132","Examen de pesquisa especial para trastornos de la nutricion",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z133","Examen de pesquisa especial para trastornos mentales y del comportamiento",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z134","Examen de pesquisa especial para ciertos trastornos del desarrollo en el nino",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z135","Examen de pesquisa especial para trastornos del ojo y del oido",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z136","Examen de pesquisa especial para trastornos cardiovasculares",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z137","Examen de pesquisa especial para malformaciones congenitas  deformidades y anomalias cromosomicas",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","D","Congenitas"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z138","Examen de pesquisa especial para otras enfermedades y trastornos especificados",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z13","Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos","Z139","Examen de pesquisa especial  no especificado",16,"16. Enfermedades y trastornos de la sangre  del sistema hematopoyético y del sistema inmunitario.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z200","Contacto con y exposicion a enfermedades infecciosas intestinales",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z201","Contacto con y exposicion a tuberculosis",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z202","Contacto con y exposicion a enfermedades infecciosas con un modo de transmision predominantemente sexual",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z203","Contacto con y exposicion a rabia",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z204","Contacto con y exposicion a rubeola",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z205","Contacto con y exposicion a hepatitis viral",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z206","Contacto con y exposicion al virus de la inmunodeficiencia humana [VIH]",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","A","VIH"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z207","Contacto con y exposicion a pediculosis  acariasis y otras infestaciones",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z208","Contacto con y exposicion a otras enfermedades transmisibles",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z20","Contacto Con Y Exposicion A Enfermedades Transmisibles","Z209","Contacto con y exposicion a enfermedades transmisibles no especificadas",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z21","Estado De Infeccion Asintomatica Por El Virus De La Inmunodeficiencia Humana [VIH]","Z21X","Estado de infeccion asintomatica por el virus de la inmunodeficiencia humana [VIH]",24,"24. Infecciones por el virus de la inmunodeficiencia humana.","A","VIH"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z220","Portador del agente de la fiebre tifoidea",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z221","Portador de agentes de otras enfermedades infecciosas intestinales",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
21,"Factores que influyen en el estado de salud y contacto con los servicios de salud (Z00-Z99)","Z22","Portador De Agente De Enfermedad Infecciosa","Z222","Portador del agente de la difteria",23,"23. Factores que influyen en el estado de salud y otros contactos con servicios de salud.","CDM","CDM"
